우편번호|시도|시도영문|시군구|시군구영문|읍면|읍면영문|도로명코드|도로명|도로명영문|지하여부|건물번호본번|건물번호부번|건물관리번호|다량배달처명|시군구용건물명|법정동코드|법정동명|리명|행정동명|산여부|지번본번|읍면동일련번호|지번부번|구우편번호|우편번호일련번호
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301005|갑동로31번길|Gapdong-ro 31beon-gil|0|7|0|3020011800103870096008597|||3020011800|갑동||노은1동|0|387|01|96||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301004|갑동로25번길|Gapdong-ro 25beon-gil|0|29|0|3020011800103290001011119|||3020011800|갑동||노은1동|0|329|01|1||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301004|갑동로25번길|Gapdong-ro 25beon-gil|0|47|0|3020011800103290000010790|||3020011800|갑동||노은1동|0|329|01|0||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301004|갑동로25번길|Gapdong-ro 25beon-gil|0|53|28|3020011800103260019008596|||3020011800|갑동||노은1동|0|326|01|19||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301004|갑동로25번길|Gapdong-ro 25beon-gil|0|25|16|3020011800103260012010119|||3020011800|갑동||노은1동|0|326|01|12||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301004|갑동로25번길|Gapdong-ro 25beon-gil|0|85|15|3020011800103870040010719|||3020011800|갑동||노은1동|0|387|01|40||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301005|갑동로31번길|Gapdong-ro 31beon-gil|0|34|0|3020011800103870123011249|||3020011800|갑동||노은1동|0|387|01|123||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301005|갑동로31번길|Gapdong-ro 31beon-gil|0|17|0|3020011800103870172011417|||3020011800|갑동||노은1동|0|387|01|172||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301004|갑동로25번길|Gapdong-ro 25beon-gil|0|59|0|3020011800103310072009313|||3020011800|갑동||노은1동|0|331|01|72||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301004|갑동로25번길|Gapdong-ro 25beon-gil|0|54|0|3020011800103300007010005|||3020011800|갑동||노은1동|0|330|01|7||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301004|갑동로25번길|Gapdong-ro 25beon-gil|0|24|14|3020011800103870176011460|||3020011800|갑동||노은1동|0|387|01|176||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301004|갑동로25번길|Gapdong-ro 25beon-gil|0|95|0|3020011800103870225000001|||3020011800|갑동||노은1동|0|387|01|225||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301004|갑동로25번길|Gapdong-ro 25beon-gil|0|34|0|3020011800103300006011220|||3020011800|갑동||노은1동|0|330|01|6||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301004|갑동로25번길|Gapdong-ro 25beon-gil|0|91|0|3020011800103870067000001|||3020011800|갑동||노은1동|0|387|01|67||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301004|갑동로25번길|Gapdong-ro 25beon-gil|0|25|26|3020011800103260007010576|||3020011800|갑동||노은1동|0|326|01|7||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301004|갑동로25번길|Gapdong-ro 25beon-gil|0|24|20|3020011800103870177011474|||3020011800|갑동||노은1동|0|387|01|177||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301004|갑동로25번길|Gapdong-ro 25beon-gil|0|28|13|3020011800103870120010724||계룡그린별장|3020011800|갑동||노은1동|0|387|01|120||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003010030|현충원로|Hyeonchungwon-ro|0|185|0|3020011800103940009012032||계룡휴계소|3020011800|갑동||노은1동|0|394|04|9||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003010030|현충원로|Hyeonchungwon-ro|0|168|0|3020011800103980000012133||SK가스주유소|3020011800|갑동||노은1동|0|398|04|0||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167003|갑동로|Gapdong-ro|0|53|0|3020011800103870082011604||갑동새마을회관|3020011800|갑동||노은1동|0|387|01|82||
34151|대전광역시|Daejeon|유성구|Yuseong-gu|||302003010030|현충원로|Hyeonchungwon-ro|0|251|0|3020011800100050007009861||국립대전현충원|3020011800|갑동||노은1동|0|3|04|0||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167003|갑동로|Gapdong-ro|0|33|0|3020011800103870165011009||뜰이있는집|3020011800|갑동||노은1동|0|387|01|165||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167003|갑동로|Gapdong-ro|0|49|0|3020011800103870083011688||엘리시움캐슬|3020011800|갑동||노은1동|0|387|01|83||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301004|갑동로25번길|Gapdong-ro 25beon-gil|0|90|0|3020011800103870084011340||엘리시움캐슬|3020011800|갑동||노은1동|0|387|01|84||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301004|갑동로25번길|Gapdong-ro 25beon-gil|0|78|0|3020011800103870004011224||트레빌빌리지|3020011800|갑동||노은1동|0|387|01|4||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167003|갑동로|Gapdong-ro|0|73|0|3020011800103880039000001|||3020011800|갑동||노은1동|0|388|01|39||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301004|갑동로25번길|Gapdong-ro 25beon-gil|0|110|0|3020011800103870029000001|||3020011800|갑동|||0|387|01|29||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301004|갑동로25번길|Gapdong-ro 25beon-gil|0|65|0|3020011800103310066000001|||3020011800|갑동|||0|331|01|43||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167003|갑동로|Gapdong-ro|0|37|0|3020011800103870161000001|||3020011800|갑동||노은1동|0|387|01|161||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167003|갑동로|Gapdong-ro|0|19|0|3020011800103870129011402|||3020011800|갑동||노은1동|0|387|01|129||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301006|갑동로63번길|Gapdong-ro 63beon-gil|0|49|0|3020011800103870011011063|||3020011800|갑동||노은1동|0|387|01|11||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167003|갑동로|Gapdong-ro|0|64|0|3020011800103880075000001|||3020011800|갑동||노은1동|0|388|01|75||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301004|갑동로25번길|Gapdong-ro 25beon-gil|0|66|0|3020011800103300009011060|||3020011800|갑동||노은1동|0|330|01|9||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301004|갑동로25번길|Gapdong-ro 25beon-gil|0|55|0|3020011800103310011000001|||3020011800|갑동||노은1동|0|331|01|11||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167003|갑동로|Gapdong-ro|0|71|16|3020011800103850001000001|||3020011800|갑동||노은1동|0|385|01|1||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167003|갑동로|Gapdong-ro|0|71|18|3020011800103850006000001|||3020011800|갑동||노은1동|0|385|01|6||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301006|갑동로63번길|Gapdong-ro 63beon-gil|0|30|0|3020011800103870148000001|||3020011800|갑동||노은1동|0|387|01|148||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301004|갑동로25번길|Gapdong-ro 25beon-gil|0|25|22|3020011800103260011010623|||3020011800|갑동||노은1동|0|326|01|11||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301004|갑동로25번길|Gapdong-ro 25beon-gil|0|67|0|3020011800103310066000002|||3020011800|갑동||노은1동|0|331|01|66||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301003|갑동로15번길|Gapdong-ro 15beon-gil|0|15|0|3020011800104000000000001|||3020011800|갑동||노은1동|0|400|01|0||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301003|갑동로15번길|Gapdong-ro 15beon-gil|0|19|0|3020011800104000012000001|||3020011800|갑동||노은1동|0|400|01|12||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301003|갑동로15번길|Gapdong-ro 15beon-gil|0|20|40|3020011800103270018000001|||3020011800|갑동||노은1동|0|327|01|18||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167003|갑동로|Gapdong-ro|0|13|0|3020011800103880019000001|||3020011800|갑동||노은1동|0|388|01|19||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301004|갑동로25번길|Gapdong-ro 25beon-gil|0|100|0|3020011800103870145000001|||3020011800|갑동||노은1동|0|387|01|145||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301003|갑동로15번길|Gapdong-ro 15beon-gil|0|53|0|3020011800104020003011623|||3020011800|갑동||노은1동|0|402|01|3||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167003|갑동로|Gapdong-ro|0|74|0|3020011800103880047010668|||3020011800|갑동||노은1동|0|388|01|87||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167003|갑동로|Gapdong-ro|0|37|10|3020011800103870062011472|||3020011800|갑동||노은1동|0|387|01|62||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167003|갑동로|Gapdong-ro|0|41|0|3020011800103870061011608|||3020011800|갑동||노은1동|0|387|01|61||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167003|갑동로|Gapdong-ro|0|14|0|3020011800103880009010658|||3020011800|갑동||노은1동|0|388|01|9||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167003|갑동로|Gapdong-ro|0|37|6|3020011800103870160011628|||3020011800|갑동||노은1동|0|387|01|160||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167003|갑동로|Gapdong-ro|0|51|0|3020011800103870098011004|||3020011800|갑동||노은1동|0|387|01|98||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167003|갑동로|Gapdong-ro|0|75|0|3020011800103880040010665|||3020011800|갑동||노은1동|0|388|01|40||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167003|갑동로|Gapdong-ro|0|35|0|3020011800103870163009185|||3020011800|갑동||노은1동|0|387|01|163||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167003|갑동로|Gapdong-ro|0|21|11|3020011800103870090009187|||3020011800|갑동||노은1동|0|387|01|90||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167003|갑동로|Gapdong-ro|0|60|0|3020011800103880002009077|||3020011800|갑동||노은1동|0|388|01|60||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167003|갑동로|Gapdong-ro|0|61|0|3020011800103870169011650|||3020011800|갑동||노은1동|0|387|01|169||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167003|갑동로|Gapdong-ro|0|20|0|3020011800103880055009259|||3020011800|갑동||노은1동|0|388|01|55||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167003|갑동로|Gapdong-ro|0|21|21|3020011800103270006007396|||3020011800|갑동||노은1동|0|327|01|6||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167003|갑동로|Gapdong-ro|0|71|20|3020011800103850000010906|||3020011800|갑동||노은1동|0|385|01|0||
34150|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301003|갑동로15번길|Gapdong-ro 15beon-gil|0|20|39|3020011800103270056008649|||3020011800|갑동||노은1동|0|327|01|56||
34208|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301548|학하남로19번길|Hakhanam-ro 19beon-gil|0|15|0|3020010600107390001000001|||3020010600|계산동||학하동|0|739|01|1||
34207|대전광역시|Daejeon|유성구|Yuseong-gu|||302003342040|학산로|Haksan-ro|0|99|16|3020010600107640001000001|||3020010600|계산동||학하동|0|764|01|1||
34207|대전광역시|Daejeon|유성구|Yuseong-gu|||302003342040|학산로|Haksan-ro|0|29|19|3020010600107540002000001|||3020010600|계산동||학하동|0|754|01|2||
34206|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167054|원계산로|Wongyesan-ro|0|239|0|3020010600103310001000001|||3020010600|계산동||학하동|0|331|02|1||
34207|대전광역시|Daejeon|유성구|Yuseong-gu|||302003342040|학산로|Haksan-ro|0|28|0|3020010600102830005000001|||3020010600|계산동||학하동|0|283|01|5||
34207|대전광역시|Daejeon|유성구|Yuseong-gu|||302003342040|학산로|Haksan-ro|0|63|0|3020010600107570001000001|||3020010600|계산동||학하동|0|757|01|1||
34208|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301549|학하남로47번길|Hakhanam-ro 47beon-gil|0|3|24|3020010600107410005000001|||3020010600|계산동||학하동|0|741|01|5||
34208|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301548|학하남로19번길|Hakhanam-ro 19beon-gil|0|25|0|3020010600107390004000001|||3020010600|계산동||학하동|0|739|01|4||
34214|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301536|학하로30번길|Hakha-ro 30beon-gil|0|67|0|3020010600107450001000001|||3020010600|계산동||학하동|0|745|01|1||
34207|대전광역시|Daejeon|유성구|Yuseong-gu|||302003342040|학산로|Haksan-ro|0|33|10|3020010600107520008000001|||3020010600|계산동||학하동|0|752|01|8||
34207|대전광역시|Daejeon|유성구|Yuseong-gu|||302003342040|학산로|Haksan-ro|0|46|11|3020010600102660000000001|||3020010600|계산동||학하동|0|266|01|0||
34206|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167054|원계산로|Wongyesan-ro|0|143|0|3020010600101070000017189|||3020010600|계산동||학하동|0|107|02|0||
34209|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301564|학하서로10번길|Hakhaseo-ro 10beon-gil|0|6|24|3020010600108030014000001|||3020010600|계산동||학하동|0|803|01|14||
34207|대전광역시|Daejeon|유성구|Yuseong-gu|||302003342040|학산로|Haksan-ro|0|29|15|3020010600107540003000001|||3020010600|계산동||학하동|0|754|01|3||
34208|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301548|학하남로19번길|Hakhanam-ro 19beon-gil|0|28|11|3020010600107430010000001|||3020010600|계산동||학하동|0|743|01|10||
34207|대전광역시|Daejeon|유성구|Yuseong-gu|||302003342040|학산로|Haksan-ro|0|83|7|3020010600107610004000001|||3020010600|계산동||학하동|0|761|01|4||
34215|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167054|원계산로|Wongyesan-ro|0|238|31|3020010600103060000000001|||3020010600|계산동||학하동|0|306|02|0||
34208|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301549|학하남로47번길|Hakhanam-ro 47beon-gil|0|3|20|3020010600107420007000001|||3020010600|계산동||학하동|0|742|01|7||
34207|대전광역시|Daejeon|유성구|Yuseong-gu|||302003342040|학산로|Haksan-ro|0|99|9|3020010600107630003000001|||3020010600|계산동||학하동|0|763|01|3||
34207|대전광역시|Daejeon|유성구|Yuseong-gu|||302003342040|학산로|Haksan-ro|0|19|19|3020010600107580004000002|||3020010600|계산동||학하동|0|758|01|4||
34207|대전광역시|Daejeon|유성구|Yuseong-gu|||302003342040|학산로|Haksan-ro|0|33|15|3020010600107530002000001|||3020010600|계산동||학하동|0|753|01|2||
34208|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301549|학하남로47번길|Hakhanam-ro 47beon-gil|0|3|30|3020010600107410006000001|||3020010600|계산동||학하동|0|741|01|6||
34209|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301565|학하서로20번길|Hakhaseo-ro 20beon-gil|0|12|0|3020010600108040009000001|||3020010600|계산동|||0|804|02|9||
34207|대전광역시|Daejeon|유성구|Yuseong-gu|||302003342040|학산로|Haksan-ro|0|50|5|3020010600102800000000003|||3020010600|계산동||학하동|0|280|01|0||
34208|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301548|학하남로19번길|Hakhanam-ro 19beon-gil|0|28|12|3020010600107420004000001|||3020010600|계산동||학하동|0|742|01|4||
34215|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167054|원계산로|Wongyesan-ro|0|238|35|3020010600103050007000001|||3020010600|계산동||학하동|0|305|02|7||
34208|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301566|학하서로35번길|Hakhaseo-ro 35beon-gil|0|30|0|3020010600107290005000001|||3020010600|계산동||학하동|0|729|01|5||
34208|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301548|학하남로19번길|Hakhanam-ro 19beon-gil|0|22|6|3020010600107410003000001|||3020010600|계산동||학하동|0|741|01|3||
34208|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301566|학하서로35번길|Hakhaseo-ro 35beon-gil|0|45|6|3020010600107350004000001|||3020010600|계산동||학하동|0|735|01|4||
34208|대전광역시|Daejeon|유성구|Yuseong-gu|||302003342043|학하남로|Hakhanam-ro|0|32|0|3020010600107330000000001|||3020010600|계산동||학하동|0|733|01|0||
34215|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167054|원계산로|Wongyesan-ro|0|238|18|3020010600103050004000001|||3020010600|계산동||학하동|0|305|02|4||
34208|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301549|학하남로47번길|Hakhanam-ro 47beon-gil|0|20|0|3020010600107440003000002|||3020010600|계산동||학하동|0|744|01|3||
34214|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301536|학하로30번길|Hakha-ro 30beon-gil|0|35|0|3020010600107470002000001|||3020010600|계산동||학하동|0|747|01|2||
34207|대전광역시|Daejeon|유성구|Yuseong-gu|||302003342040|학산로|Haksan-ro|0|99|0|3020010600107630005000001|||3020010600|계산동||학하동|0|763|01|5||
34214|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301536|학하로30번길|Hakha-ro 30beon-gil|0|15|0|3020010600107470013000001|||3020010600|계산동||학하동|0|747|01|13||
34207|대전광역시|Daejeon|유성구|Yuseong-gu|||302003342040|학산로|Haksan-ro|0|83|12|3020010600107620004000001|||3020010600|계산동||학하동|0|762|01|4||
34207|대전광역시|Daejeon|유성구|Yuseong-gu|||302003342040|학산로|Haksan-ro|0|5|0|3020010600107640004000001|||3020010600|계산동||학하동|0|764|01|4||
34209|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301564|학하서로10번길|Hakhaseo-ro 10beon-gil|0|25|0|3020010600108050002000001|||3020010600|계산동||학하동|0|805|01|2||
34208|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301548|학하남로19번길|Hakhanam-ro 19beon-gil|0|22|2|3020010600107410002000001|||3020010600|계산동||학하동|0|741|01|2||
34209|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301565|학하서로20번길|Hakhaseo-ro 20beon-gil|0|6|26|3020010600108050014000001|||3020010600|계산동||학하동|0|805|02|14||
34209|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301565|학하서로20번길|Hakhaseo-ro 20beon-gil|0|6|28|3020010600108050001000001|||3020010600|계산동||학하동|0|805|02|1||
34207|대전광역시|Daejeon|유성구|Yuseong-gu|||302003342040|학산로|Haksan-ro|0|29|6|3020010600107530008000001|||3020010600|계산동||학하동|0|753|01|8||
34207|대전광역시|Daejeon|유성구|Yuseong-gu|||302003342040|학산로|Haksan-ro|0|25|22|3020010600107540005000001|||3020010600|계산동||학하동|0|754|01|5||
